index,delentropy
1829,7.979565984
1835,6.736084615
1836,6.665957375
1837,6.627971957
1838,7.07447526
1839,6.843323444
1840,8.019303118
1844,8.159030227
1846,7.958483277
1847,7.831240297
1848,7.534841795
1849,6.868008328
1850,7.282449497
1851,7.013347669
1852,7.208649359
1853,7.743513434
1857,7.330557453
1858,7.271763373
1869,6.763926774
1871,8.170324263
1873,7.825802232
1874,9.112543968
1875,8.536303174
1876,6.486263608
1877,7.90681993
1878,7.90681993
1879,7.855335785
1880,7.938219832
1881,7.617669701
1882,7.741685386
1883,7.892375107
1884,7.892375107
1885,7.942387434
1886,7.737449758
1887,7.737449758
1888,8.910168233
1903,5.459793834
1905,7.564779531
1906,7.579208158
1907,7.563060064
1908,7.658830302
1909,7.310512119
1910,7.080633217
1911,7.36735636
1913,7.192663307
1914,7.729663099
1915,7.365660481
1916,7.266892316
1917,7.451116653
1918,8.243094314
1919,7.377535628
1920,7.568070757
1921,7.319502934
1923,8.28944187
1924,7.236874153
1926,7.022848422
1929,8.70348493
1930,8.622642963
1935,6.171103309
1936,6.0488255
1937,6.513942249
1938,6.030189066
1939,5.901102372
1940,7.644705481
1941,7.644705481
1942,6.840018912
1943,7.217838878
1944,7.920505836
1945,7.040600708
1946,8.482579484
1947,7.613089401
1948,6.707809339
1949,8.040124353
1950,6.233843731
1951,6.473785676
1952,6.287348591
1953,7.601516605
1954,7.598996906
1955,7.409305927
1956,7.575704409
1957,7.015227151
1958,6.966544458
1959,6.601874783
1960,6.666974916
1961,6.595745878
1962,6.692109185
1963,6.537001341
1964,6.680268909
1965,6.471677495
1966,7.050423334
1967,6.629091147
1968,6.704841443
1969,6.54090816
1970,6.557192651
1971,6.66067269
1996,7.739929875
1998,7.814679619
1999,7.564495305
2000,6.903113812
2001,6.889895396
2002,6.918817524
2003,7.097990797
2004,7.15194937
2017,6.31164334
2018,7.822104837
2023,6.903639447
2027,5.947077647
2028,7.89478742
2029,6.401194571
2030,7.919182677
2031,8.145859197
2032,8.107033528
2040,5.721410785
2041,6.142129912
2042,6.693735451
2043,7.212644055
2044,7.556746891
2045,7.506191697
2046,7.257688112
2047,7.2273387
2048,7.150389513
2049,7.338207233
2050,7.404778509
2051,6.26817055
2052,6.167785768
2055,5.761246508
2056,5.899881709
2057,6.350026406
2058,6.007730605
2059,6.050957742
2060,9.19657583
2061,7.926523389
2062,6.791353203
2063,6.396935647
2064,7.863145342
2065,7.924696869
2066,7.747252296
2067,7.20739471
2068,7.098041663
2069,7.000485149
2070,7.004064034
2071,6.790607917
2072,6.950185915
2073,7.421278897
2074,8.002557966
2075,6.802841007
2076,7.053599829
2077,7.958253987
2078,7.918595689
2079,7.910668415
2080,7.884995759
2081,7.961321877
2082,7.484552843
