Index,Property Prices,Longitude,Latitude,Size,Floor,Highest floor,Units,Parking,Heating,Year,Delentropy,Delentropy_d,Dist. Green,Dist. Water,Dist. Subway,Bust Stop,Dist. CBD,Top Univ.,High School,Sex Ratio,Population,Pop. Density,Higher Degree,Young Population,Median Age,Old Population,Spring,Fall,Winter
848,10.13855967,127.433922,36.34304,84.98,4,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
848,10.20359214,127.433922,36.34304,84.98,3,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
848,10.1980211,127.433922,36.34304,84.98,6,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
848,10.19988157,127.433922,36.34304,84.98,14,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
848,10.18678503,127.433922,36.34304,84.98,7,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
848,10.23638197,127.433922,36.34304,84.98,15,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
848,10.19615717,127.433922,36.34304,84.98,11,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
848,10.21829829,127.433922,36.34304,84.98,21,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
848,10.16585182,127.433922,36.34304,84.98,7,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
848,10.15812977,127.433922,36.34304,84.98,4,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
848,10.22194128,127.433922,36.34304,84.98,18,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
848,10.18490001,127.433922,36.34304,84.98,8,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
848,10.1266311,127.433922,36.34304,84.98,2,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
848,10.2327913,127.433922,36.34304,84.98,16,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
848,10.23995979,127.433922,36.34304,84.98,10,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
848,10.23995979,127.433922,36.34304,84.98,10,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
848,10.09823163,127.433922,36.34304,84.98,1,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
848,10.23995979,127.433922,36.34304,84.98,8,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
848,10.27505111,127.433922,36.34304,84.98,10,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
848,10.17045658,127.433922,36.34304,84.98,12,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
848,10.37349118,127.433922,36.34304,84.98,14,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
848,10.30895266,127.433922,36.34304,84.98,8,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
848,10.18490001,127.433922,36.34304,84.98,4,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
848,10.41331268,127.433922,36.34304,84.98,7,25,1115,1.23,0,2011,7.904594725,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,1
847,10.1266311,127.433922,36.34304,74.88,6,25,1115,1.23,0,2011,8.10054501,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,1
846,10.11455852,127.433922,36.34304,74.98,7,25,1115,1.23,0,2011,7.860315825,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,1
846,10.10233841,127.433922,36.34304,74.98,18,25,1115,1.23,0,2011,7.860315825,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
846,10.12262308,127.433922,36.34304,74.98,14,25,1115,1.23,0,2011,7.860315825,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
846,10.21464198,127.433922,36.34304,74.98,13,25,1115,1.23,0,2011,7.860315825,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
852,10.57131693,127.433922,36.34304,118.78,23,25,1115,1.23,0,2011,7.927120743,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,1
851,10.48290597,127.433922,36.34304,118.09,15,25,1115,1.23,0,2011,7.701059813,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,1,0,0
851,10.44290063,127.433922,36.34304,118.09,8,25,1115,1.23,0,2011,7.701059813,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,0,0
851,10.4341158,127.433922,36.34304,118.09,18,25,1115,1.23,0,2011,7.701059813,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
851,10.46880136,127.433922,36.34304,118.09,20,25,1115,1.23,0,2011,7.701059813,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
851,10.45449497,127.433922,36.34304,118.09,18,25,1115,1.23,0,2011,7.701059813,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
851,10.40426284,127.433922,36.34304,118.09,3,25,1115,1.23,0,2011,7.701059813,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
851,10.4341158,127.433922,36.34304,118.09,4,25,1115,1.23,0,2011,7.701059813,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
851,10.49127422,127.433922,36.34304,118.09,12,25,1115,1.23,0,2011,7.701059813,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
851,10.46880136,127.433922,36.34304,118.09,13,25,1115,1.23,0,2011,7.701059813,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
851,10.40426284,127.433922,36.34304,118.09,21,25,1115,1.23,0,2011,7.701059813,,6.377875575,5.194276165,7.513640417,10,4980.854064,13,13,98.59044636,12680,15850,23.71618625,11.08044164,42,19.47160883,0,1,0
4230,10.46880136,127.403961,36.323184,84.86,34,40,298,1.63,0,2018,6.748984398,,5.877590296,3.567564764,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,1
4230,10.41331268,127.403961,36.323184,84.86,22,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,0
4230,10.51596683,127.403961,36.323184,84.86,39,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,0
4230,10.51053203,127.403961,36.323184,84.86,35,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4230,10.46024211,127.403961,36.323184,84.86,16,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4230,10.52674861,127.403961,36.323184,84.86,32,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4230,10.51867319,127.403961,36.323184,84.86,24,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4230,10.51325312,127.403961,36.323184,84.86,24,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4230,10.49127422,127.403961,36.323184,84.86,27,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4230,10.4341158,127.403961,36.323184,84.86,3,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4230,10.54006438,127.403961,36.323184,84.86,31,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4230,10.50506754,127.403961,36.323184,84.86,19,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4230,10.50506754,127.403961,36.323184,84.86,31,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4230,10.39206757,127.403961,36.323184,84.86,6,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4230,10.50506754,127.403961,36.323184,84.86,28,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,1
4230,10.51867319,127.403961,36.323184,84.86,23,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,1
4230,10.55841352,127.403961,36.323184,84.86,32,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,1
4230,10.47728798,127.403961,36.323184,84.86,15,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,1
4230,10.54534144,127.403961,36.323184,84.86,23,40,298,1.63,0,2018,6.748984398,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,1
4229,10.40728856,127.403961,36.323184,84.85,31,40,298,1.63,0,2018,6.316249545,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,1
4229,10.31890299,127.403961,36.323184,84.85,9,40,298,1.63,0,2018,6.316249545,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,1,0,0
4229,10.46024211,127.403961,36.323184,84.85,34,40,298,1.63,0,2018,6.316249545,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,0
4229,10.49127422,127.403961,36.323184,84.85,39,40,298,1.63,0,2018,6.316249545,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,0
4229,10.38899537,127.403961,36.323184,84.85,17,40,298,1.63,0,2018,6.316249545,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4229,10.49127422,127.403961,36.323184,84.85,15,40,298,1.63,0,2018,6.316249545,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4229,10.51732093,127.403961,36.323184,84.85,20,40,298,1.63,0,2018,6.316249545,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4229,10.58910647,127.403961,36.323184,84.85,32,40,298,1.63,0,2018,6.316249545,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4229,10.36879266,127.403961,36.323184,84.85,4,40,298,1.63,0,2018,6.316249545,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4229,10.53741537,127.403961,36.323184,84.85,27,40,298,1.63,0,2018,6.316249545,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4229,10.63344871,127.403961,36.323184,84.85,28,40,298,1.63,0,2018,6.316249545,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,1
4229,10.56874953,127.403961,36.323184,84.85,18,40,298,1.63,0,2018,6.316249545,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,1
4229,10.54270639,127.403961,36.323184,84.85,17,40,298,1.63,0,2018,6.316249545,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,1
4229,10.51867319,127.403961,36.323184,84.85,28,40,298,1.63,0,2018,6.316249545,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,0,1
4231,11.15625052,127.403961,36.323184,158.93,40,40,298,1.63,0,2018,7.411623408,,5.877590296,4.394732279,6.645464903,20,3335.416331,16,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,0,1,0
4339,9.190137665,127.400747,36.322591,57.78,2,5,360,0.5,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,1,0,0
4339,9.082507,127.400747,36.322591,57.78,4,5,360,0.5,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,1,0,0
4339,8.987196821,127.400747,36.322591,57.78,5,5,280,1.07,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,97.57584349,13937,19910,25.97918487,9.686446151,45,21.55413647,1,0,0
4339,9.159047078,127.400747,36.322591,57.78,3,5,280,1.07,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,97.57584349,13937,19910,25.97918487,9.686446151,45,21.55413647,1,0,0
4339,8.9226583,127.400747,36.322591,57.78,5,5,280,1.07,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,97.57584349,13937,19910,25.97918487,9.686446151,45,21.55413647,1,0,0
4339,9.190137665,127.400747,36.322591,57.78,1,5,360,0.5,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,1,0,0
4339,9.200290036,127.400747,36.322591,57.78,2,5,360,0.5,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,1,0,0
4339,8.987196821,127.400747,36.322591,57.78,5,5,360,0.5,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,0,0,0
4339,9.259130536,127.400747,36.322591,57.78,2,5,280,1.07,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,97.57584349,13937,19910,25.97918487,9.686446151,45,21.55413647,0,0,0
4339,9.239899174,127.400747,36.322591,57.78,1,5,280,1.07,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,97.57584349,13937,19910,25.97918487,9.686446151,45,21.55413647,0,0,0
4339,9.104979856,127.400747,36.322591,57.78,3,5,280,1.07,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,97.57584349,13937,19910,25.97918487,9.686446151,45,21.55413647,0,0,0
4339,9.210340372,127.400747,36.322591,57.78,4,5,360,0.5,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,0,0,0
4339,9.230142999,127.400747,36.322591,57.78,3,5,360,0.5,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,0,0,0
4339,9.392661929,127.400747,36.322591,57.78,4,5,280,1.07,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,97.57584349,13937,19910,25.97918487,9.686446151,45,21.55413647,0,0,0
4339,9.104979856,127.400747,36.322591,57.78,5,5,280,1.07,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,97.57584349,13937,19910,25.97918487,9.686446151,45,21.55413647,0,0,0
4339,9.392661929,127.400747,36.322591,57.78,1,5,280,1.07,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,97.57584349,13937,19910,25.97918487,9.686446151,45,21.55413647,0,0,0
4339,9.655026193,127.400747,36.322591,57.78,2,5,280,1.07,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,97.57584349,13937,19910,25.97918487,9.686446151,45,21.55413647,0,1,0
4339,9.581903928,127.400747,36.322591,57.78,4,5,280,1.07,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,97.57584349,13937,19910,25.97918487,9.686446151,45,21.55413647,0,0,1
4339,9.664595644,127.400747,36.322591,57.78,1,5,360,0.5,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,0,0,1
4339,9.692766521,127.400747,36.322591,57.78,4,5,360,0.5,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,0,0,1
4339,9.692766521,127.400747,36.322591,57.78,3,5,360,0.5,0,1981,7.492431192,0.943858491,5.696644798,5.122124444,6.927940625,15,3211.48308,15,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,0,0,1
1128,8.787220329,127.420968,36.345718,56.3,5,5,280,1.07,0,1983,7.761405408,1.700081537,5.084607005,6.735075782,7.827411781,17,3660.8701,22,17,97.57584349,13937,19910,25.97918487,9.686446151,45,21.55413647,1,0,0
1128,8.411832676,127.420968,36.345718,56.3,5,5,360,0.5,0,1983,7.761405408,1.700081537,5.084607005,6.735075782,7.827411781,17,3660.8701,22,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,1,0,0
1128,8.794824928,127.420968,36.345718,56.3,3,5,360,0.5,0,1983,7.761405408,1.700081537,5.084607005,6.735075782,7.827411781,17,3660.8701,22,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,0,0,0
1128,8.794824928,127.420968,36.345718,56.3,4,5,360,0.5,0,1983,7.761405408,1.700081537,5.084607005,6.735075782,7.827411781,17,3660.8701,22,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,0,0,0
1128,9.030016818,127.420968,36.345718,56.3,2,5,360,0.5,0,1983,7.761405408,1.700081537,5.084607005,6.735075782,7.827411781,17,3660.8701,22,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,0,1,0
1128,8.809862805,127.420968,36.345718,56.3,4,5,360,0.5,0,1983,7.761405408,1.700081537,5.084607005,6.735075782,7.827411781,17,3660.8701,22,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,0,1,0
1128,8.881836305,127.420968,36.345718,56.3,4,5,360,0.5,0,1983,7.761405408,1.700081537,5.084607005,6.735075782,7.827411781,17,3660.8701,22,17,94.14729768,13866,11555,25.22522523,10.34184336,42,18.76532526,0,0,1
2394,9.323669057,127.381159,36.344725,47.1,13,15,155,0.74,0,2004,6.338410516,,5.149655834,7.51264567,6.191157306,16,665.4216783,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,0,1
2401,9.143131622,127.382504,36.343804,36.51,7,12,290,1.11,0,2005,6.592165837,,5.6491137,7.422555021,5.954332461,16,692.4541645,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,0,1
2401,9.148464968,127.382504,36.343804,36.51,5,12,290,1.11,0,2005,6.592165837,,5.6491137,7.422555021,5.954332461,16,692.4541645,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,1,0,0
2401,8.9226583,127.382504,36.343804,36.51,7,12,290,1.11,0,2005,6.592165837,,5.6491137,7.422555021,5.954332461,16,692.4541645,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,1,0,0
2401,9.148464968,127.382504,36.343804,36.51,4,12,290,1.11,0,2005,6.592165837,,5.6491137,7.422555021,5.954332461,16,692.4541645,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,0,0
2401,9.126958763,127.382504,36.343804,36.51,10,12,290,1.11,0,2005,6.592165837,,5.6491137,7.422555021,5.954332461,16,692.4541645,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,0,0
2401,9.035986985,127.382504,36.343804,36.51,8,12,290,1.11,0,2005,6.592165837,,5.6491137,7.422555021,5.954332461,16,692.4541645,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,0,0
2404,9.581903928,127.386018,36.343182,58.85,3,12,56,0.89,0,2004,7.137138441,1.23619076,6.071344665,7.241240492,5.997669669,16,733.0266639,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,0,1
2404,9.701983176,127.386018,36.343182,58.85,9,12,56,0.89,0,2004,7.137138441,1.23619076,6.071344665,7.241240492,5.997669669,16,733.0266639,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,1,0,0
2404,9.632334782,127.386018,36.343182,58.85,7,12,56,0.89,0,2004,7.137138441,1.23619076,6.071344665,7.241240492,5.997669669,16,733.0266639,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,0,0
2365,8.9226583,127.386821,36.342997,36.17,9,12,80,0.47,0,2004,5.572967081,,5.918756109,7.192318552,6.190195985,16,769.8123992,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,1,0,0
2365,9.143131622,127.386821,36.342997,36.17,11,12,80,0.47,0,2004,5.572967081,,5.918756109,7.192318552,6.190195985,16,769.8123992,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,1,0,0
2365,9.159047078,127.386821,36.342997,36.17,7,12,80,0.47,0,2004,5.572967081,,5.918756109,7.192318552,6.190195985,16,769.8123992,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,0,0
439,9.792555992,127.412399,36.360853,84.56,8,15,594,0.49,0,1990,7.890512752,,5.61467036,5.48874846,8.240258575,4,2965.033061,31,16,112.3559628,15296,4998.69281,46.59600199,8.100156904,37,18.20737448,0,0,1
439,9.717157974,127.412399,36.360853,84.56,1,15,914,0.6,0,1990,7.890512752,,5.61467036,5.48874846,8.240258575,4,2965.033061,31,16,106.3867887,20746,17288.33333,25.99936211,9.322278994,40,13.53995951,1,0,0
439,9.786953736,127.412399,36.360853,84.56,11,15,914,0.6,0,1990,7.890512752,,5.61467036,5.48874846,8.240258575,4,2965.033061,31,16,106.3867887,20746,17288.33333,25.99936211,9.322278994,40,13.53995951,1,0,0
439,9.76995616,127.412399,36.360853,84.56,5,15,914,0.6,0,1990,7.890512752,,5.61467036,5.48874846,8.240258575,4,2965.033061,31,16,106.3867887,20746,17288.33333,25.99936211,9.322278994,40,13.53995951,1,0,0
