index,delentropy
221,6.357101656
2219,6.070666328
222,6.132837864
2220,6.086066397
2221,6.013095568
2222,6.139858384
2223,6.062886363
2224,7.465205219
2225,7.14370274
2226,7.190637239
2227,7.319848387
2228,7.308528325
2229,6.998953235
2230,7.190116918
2231,7.149323524
2233,7.364502729
2234,7.4554834
2235,7.144180073
2236,7.414231903
2237,6.829785251
2238,6.588390812
2239,7.082105519
224,5.655793685
2240,5.846880109
225,7.817756227
2251,6.570623287
2253,6.643024217
2254,5.88913788
226,7.80556292
227,6.241519875
2272,7.246158766
2273,7.142998939
2274,6.87888434
2275,7.031786394
2276,6.983426452
2277,7.209218635
2278,7.200801784
228,6.227740096
2289,6.619440326
2290,6.747796513
2291,7.181098876
2294,6.387398289
23,6.94808021
2311,7.391705983
2312,7.33120864
2313,7.076425049
2314,7.577733312
2315,7.180186275
2316,6.423829695
232,6.598933218
2323,7.325729989
2324,7.317491831
2325,7.240555876
2326,7.464269573
2327,7.570496509
2328,7.101617043
2329,7.338239116
233,5.660554615
2330,7.272766057
2331,8.092259287
2332,7.282344932
2333,7.479986543
2334,7.248793514
2335,7.123713823
2336,7.861595614
2337,8.277735133
2338,7.089370865
2339,7.681935787
234,5.819597973
2340,7.168743228
2341,7.892136823
2342,7.663070428
2343,7.107740169
2344,7.131662781
2345,7.13934233
2346,7.307371537
2347,7.958131297
2348,7.852316112
2349,7.743816992
235,5.785862515
2350,8.057662619
2351,7.947089352
236,6.924889599
237,5.488931562
2375,7.223261794
2376,6.411940089
2379,7.541775141
238,5.698527842
2382,7.542563903
239,5.766972236
2390,6.863291074
2391,6.658244006
2392,6.674695227
24,7.02450473
240,5.924199046
2407,6.175120597
2408,7.893826326
2411,7.0962836
2412,7.037595404
2417,7.592149255
2418,8.396387617
2419,7.36516633
2420,7.479107494
2425,6.569794931
2426,6.985926859
2427,6.410343913
243,5.719982049
2433,6.751181886
2434,6.762664743
2435,6.985546987
2436,7.197638714
245,7.167798313
2452,7.00398679
246,7.417476228
247,7.128448862
248,7.04964303
2480,6.65118472
2481,7.69573443
249,7.219790211
25,7.564087834
250,7.412332821
2508,7.376238635
2509,7.162731361
251,7.219790211
2516,6.810296174
2519,6.467747492
252,7.294087581
2520,6.785098503
2521,6.533048417
2522,7.084400268
2523,7.190272368
2524,6.901009398
2525,6.634774989
2526,7.072184686
2527,6.41728221
2528,6.49234453
2529,6.438147222
253,7.447329262
2530,6.762732682
2531,7.121185001
2532,6.299087629
2533,6.707389989
2534,6.495583889
254,7.658305862
