index,delentropy
3767,5.897026164
3769,5.72919817
3770,6.399398575
3771,6.502807747
3772,7.081575547
3775,7.646147789
3776,7.242418523
3777,7.099742773
3780,7.107005029
3782,7.276358584
3783,7.448007688
3785,7.561781386
3786,7.727295463
3787,5.681674382
3788,6.882258018
3789,7.111839725
3790,7.10489343
3791,6.548260565
3792,6.94830458
3793,6.442141623
3794,6.825798491
3795,6.625123869
3796,5.991372889
3797,6.380351864
3798,6.45459668
3799,6.213272829
3800,6.646383163
3801,7.165897251
3802,7.711418134
3803,7.990427196
3804,7.251973815
3805,7.576942107
3806,7.903439017
3807,7.172505589
3808,6.31749034
3809,6.555975289
3810,6.349285749
3811,6.551548801
3812,6.871252241
3813,6.977465556
3815,8.153159704
3817,9.170214298
3818,8.347846918
3819,7.640234512
3821,9.216884694
3822,8.063272063
384,6.672514143
385,6.194474645
3854,7.721817432
3855,8.344788373
3856,8.522021967
3857,6.085774493
3858,6.592311275
3859,6.576539016
386,6.626820764
3860,6.568820579
3861,6.944823156
3862,6.449509429
3863,6.577017006
3864,6.632582418
3865,6.725254282
3866,9.429200228
3867,9.234488244
3868,7.733563
3869,7.463760263
3870,9.299445768
3871,7.537040065
3872,7.443876783
3873,8.480201758
3874,8.3618421
3875,6.819114148
3876,6.920437578
3881,6.144242356
3882,6.69916688
3884,6.543453148
3886,7.116829414
3887,6.360123039
3888,7.538382294
3889,7.536310039
3890,7.350650718
3906,5.942794145
3907,7.500178614
3908,7.253508019
3909,7.364826117
3910,7.657616154
3911,7.070498144
3912,7.500178614
3913,7.39658758
3914,7.357589384
3915,7.277628048
3916,7.712365096
3917,7.435256873
3918,7.097377758
3919,7.386997289
3920,7.287515475
3921,7.179053411
3930,7.034714515
3934,7.597574971
3935,7.46911178
3936,7.594490955
3937,7.520340581
3938,7.793763882
3939,7.392106333
3940,7.292421244
3941,8.356854589
3942,7.940308389
3943,7.18930366
3944,7.24597257
3965,6.50823063
3966,6.862558547
3967,7.246533442
4009,8.112321515
4010,8.272623734
4011,8.106131507
4012,7.847223106
4063,6.500562862
4064,6.602616135
4065,6.376421385
4066,6.557129948
4067,6.52876608
4068,6.659424141
4087,6.066563596
4088,6.833506549
4096,8.253680883
4099,5.946925122
4100,5.945756481
4101,6.091672703
4102,6.076140159
4137,8.381262173
4138,7.980577208
4139,8.117573269
4141,8.570978032
4142,7.628015798
4143,7.843078497
4144,8.210917639
4158,6.406889747
4167,6.07622514
4168,6.273734903
4169,6.168068108
4170,6.051404224
4171,5.974439868
4188,7.220233999
4190,7.504483312
4202,6.347678243
4203,6.319972066
4204,6.369341825
4216,6.434579536
4217,7.365508534
4218,7.450490467
4219,7.449348838
4220,7.071272122
4221,7.071272122
4223,7.071272122
4224,7.389634174
4225,7.958492666
4226,7.235083079
4227,7.394957441
4228,7.449424518
4229,6.316249545
4230,6.748984398
4231,7.411623408
4232,6.335461925
4234,6.823287323
4243,6.540408279
4244,6.466323761
426,6.381940073
427,7.183192588
428,7.421537149
4284,6.412178362
4285,6.336298481
4286,6.385582516
4287,6.373886047
4288,6.368550033
4289,6.351633728
429,7.309490996
4290,6.579036996
4291,6.620492308
4292,7.046397164
4293,7.213446935
4294,7.292007373
4295,7.035166519
4297,7.143912364
4298,6.977953319
4299,6.986961826
4314,7.746470825
4315,7.83481208
4318,7.508052332
4326,6.903645966
4327,7.640365991
4328,7.973174566
4329,5.841614011
4330,5.897759838
4331,6.40984923
4332,6.305528915
4333,6.069425946
4334,6.476802331
4336,6.413393945
4337,6.254275633
4352,7.957775071
4353,7.872324906
4354,7.901949983
4355,7.70835887
4356,7.770328229
4357,8.005914852
4358,8.206668064
4359,7.811646277
4360,7.681127578
4361,7.805176418
4362,8.211176178
4364,8.324165619
4365,8.175241673
4366,8.005453719
4367,8.370144211
4368,8.316356056
4369,7.810489885
4370,7.810489885
4371,7.607335002
4372,7.607335002
4375,6.469712174
4377,6.288568434
4379,7.576728591
438,7.981575278
4380,7.438913458
4381,7.133044727
4382,6.855691776
4383,6.71878572
4384,6.836725408
4385,6.701901798
4386,7.29345501
4387,7.800672275
4388,7.76001537
4389,8.225345667
439,7.890512752
4390,8.048515562
4391,7.86331573
4392,7.962232994
4393,7.621798523
4394,7.557247317
4395,7.656704214
4396,7.185388275
4397,7.832124537
4398,7.383967469
4399,7.860310245
440,8.237110201
4400,7.421195244
4401,7.362159167
4402,7.516986913
4403,7.573231066
4404,8.673472537
4405,8.279717542
4406,8.022132949
4407,7.771318739
4408,7.934099775
441,7.640367907
4412,6.376070787
4414,6.56991631
4415,6.443609641
4416,6.445397406
4417,6.49367961
4418,6.57377674
442,7.718838048
4421,6.451561523
4422,6.061732281
4424,6.375194148
4425,6.493783338
4426,6.543658736
4427,7.338323017
4428,7.574452893
4429,7.6310343
443,8.10187547
4430,7.757612068
4431,7.735516556
4432,7.495099681
4433,7.282325445
4434,7.39957377
4435,7.433027215
4436,7.60564764
4437,7.51713105
4438,7.682954354
4439,7.425915298
444,7.019329355
4440,8.074800197
4441,8.149140791
4442,7.989226989
4445,8.106021809
4446,8.02565091
4447,8.075056403
4448,7.983337945
4449,7.903684203
445,6.996379328
4450,8.438454552
4451,8.436963875
4452,7.682597482
4453,7.616604421
4454,7.666367591
4455,7.683494837
4456,7.380829417
4457,7.461793929
4458,6.909853592
4459,6.617050578
4460,6.305534161
4461,6.83810144
4462,6.494884474
4463,6.473352466
447,8.111529437
4470,7.231267825
4471,7.312195339
4472,6.885778581
4473,7.138424515
4474,7.123167686
4475,7.231710787
4476,7.533189833
4477,7.372823228
448,7.962013671
449,7.995541234
451,7.879749863
452,6.540971175
453,6.568063882
454,6.502485418
475,5.963922247
49,6.199522932
499,7.979691481
500,8.237803282
501,8.126460107
502,8.008794615
503,8.018261154
504,7.993520043
505,8.645874341
506,8.050811378
507,7.691000625
51,6.901263426
511,6.48720075
512,6.108649878
513,6.390870284
514,6.791788789
515,7.005910083
516,6.453163681
517,6.789063751
519,7.247784572
521,7.740345338
523,7.706186718
532,6.374135987
533,6.551584888
534,6.494039201
535,6.476214745
536,5.815545373
537,5.929325695
544,8.101625965
545,8.052362875
546,8.124341532
547,8.286357487
548,8.23943375
549,8.109074492
550,8.352358832
551,8.253380142
552,8.520260313
553,8.404542066
554,7.978316336
555,8.054648298
556,8.109521424
557,8.173790663
615,4.91099058
639,6.952212446
679,6.678517651
680,6.817920239
688,6.904459022
689,6.889595359
690,7.131435272
691,7.302813297
692,7.246212683
693,7.049775208
694,7.049775208
695,6.933687372
696,6.965847448
697,7.098778286
698,7.02861093
699,8.419195713
700,7.030897724
701,7.653239502
728,7.728197534
729,7.487756746
730,7.554264801
731,7.353958765
732,7.028438402
733,8.244915054
734,7.829863516
735,7.607286926
736,7.476264451
737,7.719385582
738,7.526764681
747,8.248642986
748,8.082035559
749,8.070308578
750,8.251314884
751,7.880818694
752,8.561916681
753,8.596371934
754,8.3339986
755,8.401840564
756,8.495541017
757,8.186329162
758,8.108922192
759,7.536505553
760,7.208130624
761,7.424045432
762,6.989512927
763,7.049676765
764,7.683172892
767,7.101615001
768,7.144772626
769,6.89216253
770,7.073822113
771,6.798788313
772,6.796505951
773,6.857052924
774,6.80305139
775,6.803137062
776,6.917163835
777,7.643165348
778,7.13552581
779,6.978277624
780,6.979959836
781,7.846346108
782,6.699396732
783,7.136856289
784,7.257040404
785,7.134068949
786,8.486644675
788,7.650295826
789,7.48168443
79,5.809512047
794,7.030540654
795,6.923108298
796,7.10159119
797,6.972450581
798,6.904882253
800,6.963025258
801,6.931844436
802,7.042762655
803,7.32002466
804,7.018646194
814,6.612733366
827,6.946067826
828,7.971318821
829,7.281677302
836,6.932153367
837,7.072749687
838,6.947137858
839,7.175881249
846,7.860315825
847,8.10054501
848,7.904594725
849,8.602963006
850,8.302650977
851,7.701059813
852,7.927120743
855,6.037557466
856,7.120381877
857,6.738135921
858,7.291460853
859,7.270534372
860,7.300276979
861,5.890838735
862,6.561500148
863,6.454894878
864,6.479550172
865,6.618451781
866,6.592619598
867,7.203152412
868,7.233026811
869,7.056378581
870,7.034433103
871,7.391563588
872,7.397791768
873,7.307793977
874,6.65492622
875,6.983426146
876,7.280964194
877,6.991894683
878,7.011168335
885,5.85990821
886,6.938460665
887,7.152398019
888,7.049444248
901,7.384032219
903,6.321185502
912,8.021138901
913,8.22297004
914,8.006131237
915,8.006131237
93,6.288843209
940,7.105134295
943,7.964655809
944,7.802138724
945,7.72890323
946,7.810627197
95,7.080690922
96,6.890242685
965,7.192698783
967,7.037740005
969,7.4387841
97,6.950638517
970,6.993539162
978,6.957892411
98,7.097647523
986,6.800849346
99,7.00110328
991,6.630499877
