Index,Property Prices,Longitude,Latitude,Size,Floor,Highest floor,Units,Parking,Heating,Year,Delentropy,Delentropy_d,Dist. Green,Dist. Water,Dist. Subway,Bus Stop,Dist. CBD,Top Univ.,High School,Sex Ratio,Population,Pop. Density,Higher Degree,Young Population,Median Age,Old Population,Spring,Fall,Winter
206,9.159047078,126.803233,35.137369,59.91,9,13,298,0.7,0,1997,5.805082668,,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,0,1
206,9.291920359,126.803233,35.137369,59.91,10,13,298,0.7,0,1997,5.805082668,,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,1,0,0
206,9.332558005,126.803233,35.137369,59.91,7,13,298,0.7,0,1997,5.805082668,,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,1,0,0
206,9.291920359,126.803233,35.137369,59.91,11,13,298,0.7,0,1997,5.805082668,,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,1,0,0
206,9.200290036,126.803233,35.137369,59.91,1,13,298,0.7,0,1997,5.805082668,,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,0,0
206,9.287301413,126.803233,35.137369,59.91,6,13,298,0.7,0,1997,5.805082668,,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,0,0
206,9.179881164,126.803233,35.137369,59.91,1,13,298,0.7,0,1997,5.805082668,,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,0,0
206,9.137769679,126.803233,35.137369,59.91,1,13,298,0.7,0,1997,5.805082668,,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,0,0
206,9.341368634,126.803233,35.137369,59.91,11,13,298,0.7,0,1997,5.805082668,,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,0,0
206,9.301094735,126.803233,35.137369,59.91,4,13,298,0.7,0,1997,5.805082668,,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,1,0
206,9.323669057,126.803233,35.137369,59.91,5,13,298,0.7,0,1997,5.805082668,,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,1,0
206,9.314700387,126.803233,35.137369,59.91,8,13,298,0.7,0,1997,5.805082668,,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,0,1
205,9.210340372,126.803233,35.137369,59.82,10,13,298,0.7,0,1997,6.591017049,4.197693444,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,0,1
205,9.174713194,126.803233,35.137369,59.82,2,13,298,0.7,0,1997,6.591017049,4.197693444,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,0,1
205,9.210340372,126.803233,35.137369,59.82,2,13,298,0.7,0,1997,6.591017049,4.197693444,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,0,0,1
205,9.287301413,126.803233,35.137369,59.82,10,13,298,0.7,0,1997,6.591017049,4.197693444,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,1,0,0
205,9.291920359,126.803233,35.137369,59.82,9,13,298,0.7,0,1997,6.591017049,4.197693444,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,0,0
205,9.27799902,126.803233,35.137369,59.82,4,13,298,0.7,0,1997,6.591017049,4.197693444,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,0,0
205,9.287301413,126.803233,35.137369,59.82,5,13,298,0.7,0,1997,6.591017049,4.197693444,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,0,0
205,9.305650552,126.803233,35.137369,59.82,11,13,298,0.7,0,1997,6.591017049,4.197693444,6.723605412,6.861272501,6.922352838,12,5333.970236,6,5,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,0,0,1
1750,9.836278803,126.943867,35.134458,84.97,9,11,217,1,0,1991,7.25430797,3.366095203,7.58431975,5.846723631,7.690932019,0,9586.644911,17,16,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,0,0,1
1750,9.898475011,126.943867,35.134458,84.97,9,11,217,1,0,1991,7.25430797,3.366095203,7.58431975,5.846723631,7.690932019,0,9586.644911,17,16,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,0,0,0
1751,10.09410791,126.943867,35.134458,133.11,7,11,217,1,0,1991,7.25430797,3.366095203,7.58431975,5.846723631,7.690932019,0,9586.644911,17,16,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,0,0,1
1751,10.00333289,126.943867,35.134458,133.11,2,11,217,1,0,1991,7.25430797,3.366095203,7.58431975,5.846723631,7.690932019,0,9586.644911,17,16,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,0,0,0
1751,10.14643373,126.943867,35.134458,133.11,7,11,217,1,0,1991,7.25430797,3.366095203,7.58431975,5.846723631,7.690932019,0,9586.644911,17,16,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,0,1,0
1751,10.17732422,126.943867,35.134458,133.11,4,11,217,1,0,1991,7.25430797,3.366095203,7.58431975,5.846723631,7.690932019,0,9586.644911,17,16,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,0,1,0
1749,9.852194258,126.943867,35.134458,84.7,5,11,217,1,0,1991,7.25430797,3.366095203,7.58431975,5.846723631,7.690932019,0,9586.644911,17,16,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,1,0,0
1749,9.952277717,126.943867,35.134458,84.7,4,11,217,1,0,1991,7.25430797,3.366095203,7.58431975,5.846723631,7.690932019,0,9586.644911,17,16,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,0,0,0
1749,9.918376165,126.943867,35.134458,84.7,11,11,217,1,0,1991,7.25430797,3.366095203,7.58431975,5.846723631,7.690932019,0,9586.644911,17,16,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,0,0,0
1749,9.942708266,126.943867,35.134458,84.7,10,11,217,1,0,1991,7.25430797,3.366095203,7.58431975,5.846723631,7.690932019,0,9586.644911,17,16,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,0,0,0
1749,9.937888979,126.943867,35.134458,84.7,4,11,217,1,0,1991,7.25430797,3.366095203,7.58431975,5.846723631,7.690932019,0,9586.644911,17,16,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,0,1,0
210,9.928180165,126.788339,35.133922,84.99,11,13,486,0.87,0,1998,5.460667797,,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,0,0,1
210,9.814656339,126.788339,35.133922,84.99,2,20,358,0.7,0,1998,5.460667797,,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,0,1
210,9.75846178,126.788339,35.133922,84.99,2,13,486,0.87,0,1998,5.460667797,,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,102.3386512,11161,7804.895105,22.20514397,12.56159842,40.1,14.83738016,1,0,0
210,9.852194258,126.788339,35.133922,84.99,12,20,358,0.7,0,1998,5.460667797,,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,0,0
210,9.809176873,126.788339,35.133922,84.99,10,20,358,0.7,0,1998,5.460667797,,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,0,0
210,9.857443614,126.788339,35.133922,84.99,12,20,358,0.7,0,1998,5.460667797,,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,1,0
210,9.867860375,126.788339,35.133922,84.99,10,20,358,0.7,0,1998,5.460667797,,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,1,0
210,9.942708266,126.788339,35.133922,84.99,5,20,358,0.7,0,1998,5.460667797,,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,1,0
210,9.472704636,126.788339,35.133922,84.99,2,13,486,0.87,0,1998,5.460667797,,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,0,0,1
210,9.80642584,126.788339,35.133922,84.99,4,13,486,0.87,0,1998,5.460667797,,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,0,0,1
207,9.441452093,126.788339,35.133922,59.87,9,13,486,0.87,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,0,0,1
207,9.384293679,126.788339,35.133922,59.87,5,20,358,0.7,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
207,9.392661929,126.788339,35.133922,59.87,6,20,358,0.7,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
207,9.495519314,126.788339,35.133922,59.87,5,20,358,0.7,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
207,9.510444964,126.788339,35.133922,59.87,11,20,358,0.7,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
207,9.449357272,126.788339,35.133922,59.87,6,20,358,0.7,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,0,0
207,9.200290036,126.788339,35.133922,59.87,1,20,358,0.7,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,0,0
207,9.210340372,126.788339,35.133922,59.87,4,20,358,0.7,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,0,0
207,9.472704636,126.788339,35.133922,59.87,3,20,358,0.7,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,1,0
207,9.220290703,126.788339,35.133922,59.87,1,20,358,0.7,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,1,0
207,9.495519314,126.788339,35.133922,59.87,5,20,358,0.7,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,1,0
207,9.510444964,126.788339,35.133922,59.87,9,20,358,0.7,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,1,0
207,9.392661929,126.788339,35.133922,59.87,9,13,486,0.87,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,0,1,0
208,9.472704636,126.788339,35.133922,66.35,1,20,358,0.7,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
209,9.680344001,126.788339,35.133922,77.15,4,20,358,0.7,0,1998,6.527783265,5.171859732,5.797368657,5.84917932,5.843814733,7,6835.928368,2,2,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
952,9.786953736,126.908657,35.121211,59.89,14,13,486,0.87,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,0,0,1
952,9.814656339,126.908657,35.121211,59.89,5,20,358,0.7,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,0,1
952,9.798127037,126.908657,35.121211,59.89,13,20,358,0.7,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
952,9.798127037,126.908657,35.121211,59.89,11,13,486,0.87,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
952,9.814656339,126.908657,35.121211,59.89,11,13,486,0.87,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
952,9.836278803,126.908657,35.121211,59.89,16,13,486,0.87,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
952,9.820105944,126.908657,35.121211,59.89,18,20,358,0.7,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
952,9.814656339,126.908657,35.121211,59.89,20,20,358,0.7,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
952,9.873028345,126.908657,35.121211,59.89,13,20,358,0.7,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
952,9.878169745,126.908657,35.121211,59.89,6,20,358,0.7,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
952,9.878169745,126.908657,35.121211,59.89,12,13,486,0.87,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
952,9.83091686,126.908657,35.121211,59.89,10,20,358,0.7,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
952,9.809176873,126.908657,35.121211,59.89,3,13,486,0.87,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
952,9.825526011,126.908657,35.121211,59.89,17,13,486,0.87,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
952,9.781319919,126.908657,35.121211,59.89,4,13,486,0.87,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
952,9.817384853,126.908657,35.121211,59.89,3,13,486,0.87,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
952,9.825526011,126.908657,35.121211,59.89,2,13,486,0.87,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
952,9.883284845,126.908657,35.121211,59.89,7,13,486,0.87,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
952,9.913437883,126.908657,35.121211,59.89,5,13,486,0.87,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
952,10.04324949,126.908657,35.121211,59.89,2,13,486,0.87,0,1997,6.99450714,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,0,0,0
956,10.19241884,126.908657,35.121211,84.99,10,20,358,0.7,0,1997,7.237777724,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,0,1
955,10.19241884,126.908657,35.121211,84.99,10,20,358,0.7,0,1997,7.438014032,1.593417276,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,0,1
956,10.14643373,126.908657,35.121211,84.99,10,20,358,0.7,0,1997,7.237777724,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
955,10.14643373,126.908657,35.121211,84.99,10,20,358,0.7,0,1997,7.438014032,1.593417276,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
956,10.16585182,126.908657,35.121211,84.99,5,20,358,0.7,0,1997,7.237777724,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
955,10.16585182,126.908657,35.121211,84.99,5,20,358,0.7,0,1997,7.438014032,1.593417276,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
956,10.23995979,126.908657,35.121211,84.99,15,20,358,0.7,0,1997,7.237777724,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
955,10.23995979,126.908657,35.121211,84.99,15,20,358,0.7,0,1997,7.438014032,1.593417276,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
956,10.24707726,126.908657,35.121211,84.99,8,20,358,0.7,0,1997,7.237777724,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
955,10.24707726,126.908657,35.121211,84.99,8,20,358,0.7,0,1997,7.438014032,1.593417276,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
956,10.22918769,126.908657,35.121211,84.99,9,20,358,0.7,0,1997,7.237777724,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
955,10.22918769,126.908657,35.121211,84.99,9,20,358,0.7,0,1997,7.438014032,1.593417276,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
956,10.14447102,126.908657,35.121211,84.99,3,20,358,0.7,0,1997,7.237777724,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
955,10.14447102,126.908657,35.121211,84.99,3,20,358,0.7,0,1997,7.438014032,1.593417276,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
956,10.27505111,126.908657,35.121211,84.99,4,20,358,0.7,0,1997,7.237777724,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
955,10.27505111,126.908657,35.121211,84.99,4,20,358,0.7,0,1997,7.438014032,1.593417276,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
956,10.07744086,126.908657,35.121211,84.99,1,13,486,0.87,0,1997,7.237777724,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
955,10.07744086,126.908657,35.121211,84.99,1,13,486,0.87,0,1997,7.438014032,1.593417276,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
956,10.26813067,126.908657,35.121211,84.99,4,13,486,0.87,0,1997,7.237777724,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
955,10.26813067,126.908657,35.121211,84.99,4,13,486,0.87,0,1997,7.438014032,1.593417276,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
956,10.30226367,126.908657,35.121211,84.99,7,13,486,0.87,0,1997,7.237777724,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
955,10.30226367,126.908657,35.121211,84.99,7,13,486,0.87,0,1997,7.438014032,1.593417276,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
956,10.16585182,126.908657,35.121211,84.99,1,13,486,0.87,0,1997,7.237777724,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
955,10.16585182,126.908657,35.121211,84.99,1,13,486,0.87,0,1997,7.438014032,1.593417276,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
956,10.32548196,126.908657,35.121211,84.99,2,13,486,0.87,0,1997,7.237777724,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,0,0,0
955,10.32548196,126.908657,35.121211,84.99,2,13,486,0.87,0,1997,7.438014032,1.593417276,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,0,0,0
957,10.57131693,126.908657,35.121211,121.33,12,20,358,0.7,0,1997,7.162217572,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,0,0,1
957,10.66429338,126.908657,35.121211,121.33,5,20,358,0.7,0,1997,7.162217572,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,89.21075782,30111,16728.33333,39.04369467,18.5978546,48.7,10.32180931,1,0,0
957,10.5789798,126.908657,35.121211,121.33,5,13,486,0.87,0,1997,7.162217572,,5.454674602,7.479456516,8.060909781,10,6913.46943,24,22,100.0879507,6825,5986.842105,21.84860558,8.058608059,46.4,21.67032967,1,0,0
149,9.350102314,126.800909,35.151426,59.9,3,10,436,0.73,0,1997,5.842387249,,6.351674846,7.557489411,7.013879703,8,5131.881671,5,6,104.1837421,33382,1869.092945,25.4460994,18.74662992,35.1,8.711281529,0,0,1
149,9.210340372,126.800909,35.151426,59.9,8,10,436,0.73,0,1997,5.842387249,,6.351674846,7.557489411,7.013879703,8,5131.881671,5,6,104.1837421,33382,1869.092945,25.4460994,18.74662992,35.1,8.711281529,0,0,1
149,9.259130536,126.800909,35.151426,59.9,8,10,436,0.73,0,1997,5.842387249,,6.351674846,7.557489411,7.013879703,8,5131.881671,5,6,104.1837421,33382,1869.092945,25.4460994,18.74662992,35.1,8.711281529,0,0,1
149,9.185022564,126.800909,35.151426,59.9,6,10,436,0.73,0,1997,5.842387249,,6.351674846,7.557489411,7.013879703,8,5131.881671,5,6,104.1837421,33382,1869.092945,25.4460994,18.74662992,35.1,8.711281529,0,0,1
149,9.190137665,126.800909,35.151426,59.9,3,10,436,0.73,0,1997,5.842387249,,6.351674846,7.557489411,7.013879703,8,5131.881671,5,6,104.1837421,33382,1869.092945,25.4460994,18.74662992,35.1,8.711281529,0,0,1
149,9.332558005,126.800909,35.151426,59.9,8,20,354,1,0,1997,5.842387249,,6.351674846,7.557489411,7.013879703,8,5131.881671,5,6,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,1,0,0
149,9.210340372,126.800909,35.151426,59.9,3,20,354,1,0,1997,5.842387249,,6.351674846,7.557489411,7.013879703,8,5131.881671,5,6,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,1,0,0
149,9.37585481,126.800909,35.151426,59.9,3,20,354,1,0,1997,5.842387249,,6.351674846,7.557489411,7.013879703,8,5131.881671,5,6,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,1,0,0
149,9.310185707,126.800909,35.151426,59.9,8,20,354,1,0,1997,5.842387249,,6.351674846,7.557489411,7.013879703,8,5131.881671,5,6,91.23361952,12696,1175.555556,41.42944732,10.07403907,46.1,24.46439824,1,0,0
149,9.26860928,126.800909,35.151426,59.9,7,10,436,0.73,0,1997,5.842387249,,6.351674846,7.557489411,7.013879703,8,5131.881671,5,6,104.1837421,33382,1869.092945,25.4460994,18.74662992,35.1,8.711281529,1,0,0
149,9.082507,126.800909,35.151426,59.9,1,10,436,0.73,0,1997,5.842387249,,6.351674846,7.557489411,7.013879703,8,5131.881671,5,6,104.1837421,33382,1869.092945,25.4460994,18.74662992,35.1,8.711281529,1,0,0
